node,lat,lon
54552827,-37.82014,144.9824864
54552828,-37.8198497,144.9824891
2768660746,-37.8220638,144.9740074
767584572,-37.8075566,144.9707945
418539889,-37.8214115,144.9892355
418539890,-37.8214287,144.9894055
655124860,-37.8075656,144.9424015
655124861,-37.8076334,144.9422621
655124862,-37.807502,144.942541
6167357824,-37.8079266,144.9712996
6167357830,-37.8079892,144.97161
6167357831,-37.8080646,144.9717155
6167357832,-37.8079127,144.9714577
6167357828,-37.8077315,144.9708402
767584648,-37.8076856,144.970857
6167357839,-37.8078225,144.9713961
6167357838,-37.8078941,144.9714059
767584651,-37.8076064,144.9708938
6167357842,-37.807649,144.9713701
6167357843,-37.8075276,144.97136
6167357840,-37.8077086,144.9713827
6167357841,-37.8076849,144.9713767
767584653,-37.8074951,144.9705504
6167357844,-37.8074428,144.9713623
6167357850,-37.8092351,144.9722247
6167357851,-37.8092878,144.9722506
6167357852,-37.8094676,144.9723439
6167357849,-37.8089992,144.972109
6167357853,-37.809318,144.9719386
6167357854,-37.8094745,144.9720174
6167357855,-37.8095396,144.9720503
6167357856,-37.8104056,144.9724463
6167357857,-37.81106,144.9727426
6167357858,-37.8113306,144.9728599
6167357859,-37.8113706,144.9728774
6167357860,-37.8113985,144.9728899
6167357861,-37.8114627,144.9729188
6167357862,-37.8123714,144.9733446
6167357867,-37.8134362,144.9738214
6167357868,-37.8134528,144.9738281
6167357863,-37.8126665,144.9734777
6167357871,-37.8148807,144.974528
6167357873,-37.815109,144.9749588
6167357881,-37.8128255,144.9738022
6167357883,-37.812895,144.9739274
4005718489,-37.8203616,144.9895831
767584756,-37.8072116,144.950856
2776394277,-37.8119871,144.9637311
2776394279,-37.812029,144.9635865
2776394281,-37.8117797,144.9634761
767584876,-37.8080853,144.973057
767584894,-37.8077001,144.9731247
1492150939,-37.8151868,144.9523394
1492150945,-37.8150314,144.9528897
35285670,-37.8009706,144.949928
1982491306,-37.8015386,144.9480116
1492150972,-37.8153034,144.9519421
1492150982,-37.81516,144.9524316
1492150984,-37.815176,144.9523768
1492150985,-37.8152043,144.9522786
1492150987,-37.8152183,144.9518997
767584972,-37.8073818,144.9728786
767584984,-37.8073299,144.9724106
3313134375,-37.8172405,144.9673527
650275631,-37.8135539,144.9806089
6167489359,-37.8131603,144.9516
6167489384,-37.8099171,144.9582162
6167489386,-37.8095626,144.9575167
6167489387,-37.8095602,144.9574876
6167489397,-37.8099121,144.9585577
6167489398,-37.8100068,144.9585957
6167489399,-37.8096114,144.9595749
6167489400,-37.8094757,144.9604039
6167489405,-37.8097055,144.9596272
6167489409,-37.8099973,144.9582524
6167489410,-37.8100834,144.9582913
6167489411,-37.8100612,144.9583836
6167489412,-37.8100277,144.9585231
6167489418,-37.8106562,144.9588867
6167489419,-37.8108822,144.9589878
6167489420,-37.8109253,144.9590079
6167489421,-37.8110229,144.9590535
6167489423,-37.810968,144.9586967
6167489424,-37.8110074,144.9587153
6167489425,-37.8111047,144.9587613
6167489426,-37.8111977,144.9588052
6167489427,-37.8115095,144.959273
6167489429,-37.8120093,144.9591772
6167489430,-37.8120409,144.9591904
6167489431,-37.8121172,144.9592222
6167489434,-37.8119421,144.9594111
6167489436,-37.8120457,144.9594573
6167489437,-37.81209,144.9593116
6167489439,-37.8128454,144.9598685
6167489440,-37.8129377,144.9595872
6167489441,-37.8129884,144.959612
6167489442,-37.8130823,144.959658
6167489443,-37.8131553,144.9596938
6167489445,-37.8130001,144.9599442
6167489446,-37.8130716,144.9599792
6167489449,-37.8139299,144.9603733
6167489451,-37.8139569,144.9601516
6167489452,-37.8139827,144.9600644
6167489453,-37.8139816,144.9604015
6167489454,-37.8140025,144.9603382
6167489455,-37.81405,144.9601946
6167489456,-37.8140793,144.9601084
6167489457,-37.8140202,144.9600804
6167489458,-37.8148408,144.960803
6167489459,-37.8148803,144.96082
6167489460,-37.8149086,144.9608321
6167489461,-37.8149478,144.9608489
6167489463,-37.8150344,144.9605564
6167489464,-37.8149938,144.9605383
6167489465,-37.8149648,144.9605254
6167489462,-37.815026,144.9608825
6167489467,-37.8159437,144.9609659
6167489468,-37.8159187,144.9610528
6167489466,-37.8158592,144.9612594
6167489470,-37.8158834,144.9612715
6167489471,-37.8159634,144.9613069
6167489473,-37.8160186,144.9610975
6167489474,-37.8160413,144.9610111
6167489475,-37.8159653,144.9609759
6167489476,-37.8168667,144.9613975
6167489477,-37.8167841,144.9616873
6167489478,-37.8168214,144.9617058
6167489479,-37.8169115,144.9617505
6167489481,-37.8169075,144.9614164
6167489482,-37.8169947,144.9614569
6167489483,-37.8170761,144.9614947
6167489484,-37.8179187,144.9618773
6167489485,-37.8178333,144.9621506
6167489486,-37.8174039,144.9619702
6167489488,-37.8178439,144.9621165
6167489489,-37.8179571,144.9618977
6167489490,-37.8180126,144.9619272
6167489491,-37.818828,144.9622987
6167489492,-37.8187434,144.9625917
6167489493,-37.8179318,144.9621993
6167489497,-37.8189962,144.9627055
576875476,-37.8194685,144.9791273
650275823,-37.8130547,144.9816845
663120884,-37.8001129,144.9553604
663120882,-37.8001227,144.9549143
6207106485,-37.8117797,144.9988291
576875515,-37.8196497,144.9795095
663120957,-37.8001524,144.9551627
663120967,-37.7999256,144.9551217
767585458,-37.8069927,144.9729476
541122850,-37.8024563,145.0096551
3293342992,-37.8238393,144.9812543
113536277,-37.8177558,144.9625886
3293342999,-37.8238715,144.9810776
3293343010,-37.8238631,144.9816201
3293343016,-37.8238423,144.9814975
2975231286,-37.8006576,144.9577659
2975231291,-37.8007361,144.9585612
711749003,-37.8149372,144.9452921
576875919,-37.8182971,144.975701
576875920,-37.8183117,144.9755586
579497457,-37.8149255,144.9502653
711749196,-37.8149472,144.9450208
579497586,-37.8147867,144.9500749
575434354,-37.8211316,144.9841749
575434357,-37.8210659,144.9843399
575434361,-37.8209822,144.9845129
575434365,-37.8208646,144.9846952
575434371,-37.8207565,144.9848213
575434375,-37.8207703,144.9848428
575434378,-37.8207322,144.9848817
575434381,-37.8205669,144.9850238
575434384,-37.8205542,144.984997
575434387,-37.8204694,144.9850547
575434391,-37.8203487,144.985119
575434395,-37.8202215,144.9851673
575434398,-37.820265,144.9854396
575434417,-37.8202406,144.9854959
1982492360,-37.8004549,144.9452385
206204623,-37.818102,144.9317802
206204624,-37.8180334,144.9330035
206204625,-37.8207271,144.9318429
575434454,-37.8195001,144.9852035
575434457,-37.819338,144.9851526
575434451,-37.8196865,144.9852639
575434461,-37.8191823,144.9850962
575434465,-37.8190467,144.9851874
575434469,-37.8188962,144.9848401
575434472,-37.8188613,144.9848736
1462398704,-37.8202377,145.01446
575434506,-37.8191261,144.9816871
576876304,-37.8178148,144.9746359
1462398739,-37.8198437,145.0116726
1462398773,-37.8199013,145.0122078
3938479955,-37.8201966,144.9650477
3938479956,-37.8201743,144.965127
1462398847,-37.8200061,145.0131178
1462398856,-37.8200618,145.0132237
1462398911,-37.8199587,145.0127352
650276838,-37.8117087,144.982926
1462398968,-37.8201747,145.0139798
6167359485,-37.812877,144.9740492
6167359489,-37.8126443,144.9738043
6167359490,-37.8123779,144.9736766
6167359491,-37.8124701,144.9733891
6167359493,-37.810853,144.9730038
6167359488,-37.8123041,144.9736425
6167359495,-37.8104539,144.9729768
6167359499,-37.8092035,144.9731432
6167359500,-37.8091394,144.9731543
6167359501,-37.8093731,144.9728458
6167359502,-37.8093784,144.9729283
6167359503,-37.8093808,144.9729656
6167359504,-37.8093847,144.9730268
6167359505,-37.8093901,144.9731119
6167359506,-37.8092985,144.9727852
6167359510,-37.8087298,144.9732127
2384097340,-37.810106,144.9555752
2384097341,-37.8103821,144.9557026
576876684,-37.8174345,144.9713113
591294679,-37.8175134,144.9675486
579498247,-37.814614,144.9498952
579498248,-37.8144752,144.9497557
579498250,-37.8142019,144.9494714
579498253,-37.8157265,144.9510606
650277209,-37.8113936,144.9830234
650277273,-37.8117026,144.9829797
5957906903,-37.8013612,144.9742048
5957906913,-37.8040885,144.9737319
5957906914,-37.8040996,144.9738286
5957906915,-37.8041039,144.9738665
5957906920,-37.8059168,144.9733743
5957906923,-37.8059246,144.9734402
5957906928,-37.8055329,144.9734372
5957906940,-37.8000597,144.9746291
5957906941,-37.8012083,144.9742299
5957906944,-37.8000517,144.9745569
5957906945,-37.8000473,144.9745175
767586829,-37.8089395,144.9729125
767586831,-37.8091799,144.9728744
5636125216,-37.8164845,145.0042899
5636125217,-37.8164722,145.0041737
643985980,-37.8152997,144.9902847
650277506,-37.8113959,144.9829026
6167229075,-37.8205448,144.9574546
6167229079,-37.8211013,144.9552709
6167229080,-37.8210396,144.9552382
6167229084,-37.8200469,144.9547662
711357122,-37.8071361,144.9594576
1492153091,-37.812419,144.9538206
1492153093,-37.8125285,144.9538705
1492153094,-37.8125613,144.9540462
1492153096,-37.8123689,144.9537979
1492153097,-37.8124494,144.9539867
1492153099,-37.8123309,144.9539252
1492153102,-37.8124577,144.9538382
1492153104,-37.8124859,144.953851
1492153105,-37.8125999,144.9539031
746912591,-37.8242032,144.9841512
746912592,-37.8242095,144.9842075
711357396,-37.8068504,144.9595236
613315545,-37.8143356,144.9615681
711357439,-37.8068265,144.9595076
259159110,-37.8227719,144.9714152
259159111,-37.8229075,144.9711835
259159152,-37.824345,144.9885233
2776396935,-37.8129664,144.9634303
2776396941,-37.8130868,144.9634825
579499162,-37.8151501,144.9505617
1283617975,-37.7990413,144.9541571
534017209,-37.8097134,144.9879612
1283618016,-37.7990428,144.9540125
2086696164,-37.8159761,144.9513099
591354256,-37.8229191,144.9553496
1283618042,-37.7989545,144.9541248
291965986,-37.8211049,144.955026
576877856,-37.8161066,144.972531
576877857,-37.8161049,144.9723421
591354259,-37.8228682,144.9553282
579499378,-37.814471,144.9496471
4421481854,-37.8037493,144.9737097
4421481853,-37.8036711,144.9730463
4421481863,-37.8035491,144.9730654
4421481865,-37.8044794,144.9732073
579499431,-37.8143184,144.9493829
393115051,-37.8117922,144.9989378
711357937,-37.8066047,144.9593586
576878119,-37.8160973,144.9721557
576878131,-37.8162031,144.9722562
1492416105,-37.8009419,144.9563946
1492416106,-37.8018895,144.9572637
594179721,-37.8163949,144.9654422
579499715,-37.8141838,144.9491295
34633426,-37.8068421,144.9542196
412776175,-37.812137,144.9935001
412776176,-37.8117788,144.9957427
259159793,-37.8216615,144.9630736
412776177,-37.8123649,144.9956342
259159800,-37.8220936,144.9635461
4326586166,-37.7996835,144.9575435
4326586167,-37.7996868,144.9575799
4326586170,-37.7997524,144.957535
4326586172,-37.8007705,144.9574101
4326586176,-37.8010574,144.9567674
4326586178,-37.80156,144.9573359
4326586180,-37.8071155,144.9598682
4326586182,-37.8081012,144.9603222
4326586183,-37.8082091,144.9604111
4326586184,-37.808219,144.9603764
4326586188,-37.8102571,144.9613166
4326586190,-37.8102835,144.9614249
4326586191,-37.8103024,144.9612727
4326586192,-37.8103246,144.961283
4326586193,-37.8103416,144.9613951
4326586194,-37.8103516,144.9613605
4326586198,-37.8112876,144.9617899
4326586201,-37.8123177,144.9622963
4326586203,-37.8132344,144.9627186
4326586205,-37.8141649,144.9631526
4326586206,-37.8141745,144.9631195
4326586208,-37.8142115,144.9632337
4326586200,-37.8122295,144.962224
4326586202,-37.8123258,144.9622684
4326586209,-37.8142263,144.9630802
4326586204,-37.8132425,144.9626908
4326586210,-37.8142526,144.9630923
4326586212,-37.8142756,144.9631661
4326586214,-37.8152228,144.9636
4326586219,-37.8161974,144.9639882
4326586220,-37.8162254,144.9640011
4326586216,-37.8161506,144.9640297
4326586213,-37.815213,144.9636356
4326586223,-37.8171853,144.9645447
4326586224,-37.8171905,144.9645271
4326586218,-37.8161845,144.9641422
4326586221,-37.8162295,144.9641044
4326586222,-37.8162393,144.9640706
4326586225,-37.8171949,144.9645119
549746541,-37.8127562,144.9891122
2207676346,-37.802563,144.9456337
549746669,-37.8116075,144.986225
549746693,-37.8111051,144.9868773
711358557,-37.8070879,144.9590458
871135414,-37.8059867,144.979449
131102989,-37.8145184,144.958323
4544035094,-37.8119326,144.9636221
4544035096,-37.8118633,144.9638606
4544035097,-37.8117238,144.9643407
4544035098,-37.8120488,144.9628453
4544035099,-37.8121452,144.9628902
576878926,-37.8177112,144.9670334
580024664,-37.8035896,144.9387291
1838361811,-37.8125294,144.9651535
711358863,-37.8062689,144.9584207
711358867,-37.8062553,144.9582936
1838361813,-37.8145064,144.9660349
591427994,-37.8189098,144.9625488
591427998,-37.818926,144.9624821
128874949,-37.8007517,145.0022001
128874985,-37.8006458,145.0012261
576879096,-37.8203203,144.9808828
576879097,-37.8201805,144.980577
6167230985,-37.8190884,144.9543375
6167230986,-37.8190398,144.9543176
6167230987,-37.8190351,144.9543153
6167230991,-37.8189236,144.9542636
6167230999,-37.8169463,144.9533552
6167231000,-37.8160628,144.9529516
6167231001,-37.8155682,144.9527158
6167231003,-37.8188878,144.9538868
6167231005,-37.8172549,144.9531826
6167231006,-37.817134,144.9531197
6167231007,-37.8152207,144.9522229
6167231010,-37.8132618,144.9513214
6167231022,-37.8150623,144.9530711
6167231023,-37.8148091,144.9539615
6167231024,-37.8145328,144.9549349
6167231026,-37.8139298,144.9570017
6167231027,-37.8138344,144.957367
6167231028,-37.8138252,144.9574021
6167231029,-37.8138047,144.9574646
6167231030,-37.8134857,144.9585706
6167231031,-37.8132252,144.959461
6167231032,-37.81309,144.959914
6167231033,-37.813008,144.9602039
6167231034,-37.812956,144.9603853
3036576338,-37.8064876,145.0038278
711359068,-37.8063579,144.9592039
3036576351,-37.806973,145.0055785
248746692,-37.8137727,144.9907207
248746693,-37.8142986,144.9952762
248746694,-37.8139845,144.9925554
248746700,-37.8120691,144.9956889
248746703,-37.8137403,144.9953796
248746706,-37.8110847,144.9926428
3146808059,-37.8127728,144.9837252
3146808060,-37.8117309,144.9838923
3146808061,-37.8116114,144.9839132
3146808063,-37.8138488,144.9836191
3146808064,-37.814102,144.984733
3146808069,-37.8116972,144.9835727
3146808070,-37.8115793,144.9835885
3146808071,-37.8118976,144.9866869
3146808072,-37.8120724,144.9871468
3146808075,-37.8126884,144.9878742
3146808076,-37.8125341,144.9878982
3146808077,-37.8120053,144.9877182
3146808078,-37.8121287,144.9876984
3146808079,-37.8120434,144.9880858
3146808080,-37.8121665,144.9880695
3146808092,-37.8105642,144.9845168
3146808093,-37.8104417,144.9845384
3146808094,-37.8106201,144.9849928
3146808095,-37.8104918,144.9850192
576879388,-37.8229052,144.985527
3146808097,-37.8105239,144.9853141
3146808100,-37.8100332,144.9807452
3146808102,-37.8099078,144.9795768
3146808096,-37.8106572,144.9852939
3146808103,-37.8099641,144.9902573
3146808104,-37.8104063,144.9901859
3146808108,-37.8100517,144.9836969
3146808113,-37.8104294,144.9844312
3146808114,-37.8095663,144.9836123
580025166,-37.8034225,144.9386034
4294474620,-37.805352,144.9736526
4294474621,-37.8053507,144.97377
4294474622,-37.8053576,144.9736032
591428485,-37.8185767,144.9637102
711359372,-37.8070805,144.9597162
579500978,-37.8140197,144.9491925
277117986,-37.8238015,144.9476026
1449295035,-37.8157826,144.9791621
1449295036,-37.8168287,144.9823523
1449295043,-37.8157301,144.9791528
1449295050,-37.8157609,144.9789945
1449295057,-37.8156949,144.979134
1449295066,-37.8156092,144.9789433
2347007243,-37.8179644,144.9460629
2347007247,-37.8211126,144.9472811
2347007251,-37.821586,144.9450722
2347007256,-37.823731,144.9826913
2347007258,-37.8238502,144.9836936
1390575046,-37.8618349,144.905716
591429117,-37.8180119,144.9649758
576840457,-37.8197764,144.9809488
54558279,-37.8191804,144.9776988
580026120,-37.8002524,144.9434681
248746929,-37.8236627,144.9971191
248746933,-37.8234562,144.9949336
591429446,-37.8182158,144.9651513
277118795,-37.8253385,144.9460998
248746940,-37.8232999,144.9931572
2013560660,-37.8111953,145.0070963
579501932,-37.8139953,144.9492407
591429485,-37.8182959,144.9648777
591429491,-37.8182266,144.9651144
248746952,-37.8204275,144.9910395
248746953,-37.8204958,144.9916339
248746954,-37.8186194,144.9920489
248746956,-37.8178088,144.9923317
248746959,-37.8183898,144.9899176
248746961,-37.8185054,144.9908864
6206873033,-37.8233549,144.9599171
777813987,-37.8038392,144.9563271
113541105,-37.8175475,144.9633031
113541129,-37.8174021,144.9638127
3863773230,-37.8253657,144.9477248
2442297401,-37.8171142,144.9531806
2442297408,-37.8178098,144.9516661
2442297410,-37.8176014,144.9515374
2442297413,-37.8175441,144.951741
2442297416,-37.8174651,144.9520047
2442297419,-37.8174036,144.9522062
1257406547,-37.8019718,144.9939704
1960476767,-37.817096,144.9528648
2442297447,-37.8188059,144.9524243
1960476776,-37.8172964,144.9529538
2442297450,-37.8188232,144.9523903
1960476797,-37.8173885,144.9526609
579502233,-37.8145324,144.9502117
128876884,-37.8027541,144.9949952
128876893,-37.8028201,144.9956864
128876901,-37.8028947,144.9963921
128876909,-37.8029669,144.9971376
176718197,-37.8143648,144.9664884
777814394,-37.8038433,144.9563621
591430021,-37.8184408,144.9641801
2696446373,-37.8117884,144.984438
2696446375,-37.8117628,144.985371
4730421707,-37.8034957,144.9497343
4730421708,-37.8035042,144.9498163
575570427,-37.8243287,144.9855656
243434000,-37.8234956,144.9764493
575570514,-37.8234727,144.9788056
245531231,-37.8124004,144.965599
575570529,-37.8240109,144.9830631
575570532,-37.824155,144.9842071
575570540,-37.8247008,144.988456
245531251,-37.8123861,144.9656484
591430323,-37.8178652,144.9663478
591430324,-37.8178315,144.9663314
4544037561,-37.8123833,144.9620705
3738993372,-37.8227125,145.0077275
6138135272,-37.8143283,144.9742895
4544561906,-37.8113142,144.9729803
4544561907,-37.8112736,144.9729621
578061043,-37.8252333,144.9451897
52593421,-37.8042068,144.9493511
554206047,-37.7994564,144.9350124
554206050,-37.801289,144.9360284
781091686,-37.8119347,145.0134889
145261423,-37.8156871,144.9619425
591430541,-37.8175146,144.9672298
591430562,-37.8174124,144.96759
250774441,-37.8144842,145.0092157
250774442,-37.816741,145.0088132
250774443,-37.8173912,145.0138215
250774446,-37.8158448,145.013596
250774448,-37.8173005,145.0132819
250774449,-37.8160237,145.0089436
250774450,-37.8166864,145.0134205
250774459,-37.8165214,145.0124522
250774458,-37.8183864,145.0130674
250774468,-37.8194355,145.0128547
250774471,-37.8173474,145.008734
250774472,-37.8179658,145.0131559
145261535,-37.8158075,144.9615259
245531711,-37.8123458,144.9657878
2209383495,-37.7996903,144.9576193
299026739,-37.8017477,145.0111609
222987367,-37.8067851,144.9880745
577518117,-37.8254576,144.9763005
591430819,-37.8174572,144.967618
591430822,-37.8175921,144.9672221
2841675038,-37.8006096,144.9702257
2841675041,-37.8080672,144.9692183
2841675045,-37.8082488,144.9685936
2841675062,-37.809687,144.9636474
2583201106,-37.8110699,144.9904037
2583201107,-37.8104417,144.9905071
591431019,-37.8177016,144.9672078
591431020,-37.8176145,144.967221
591431022,-37.8173826,144.9672611
591431023,-37.8173325,144.9673786
591431024,-37.8172916,144.9675174
591431033,-37.8178838,144.9678476
591431040,-37.8177293,144.9671865
1449297301,-37.8154546,144.9774748
1449297305,-37.8153946,144.9774634
1449297324,-37.8154411,144.9773305
1449297346,-37.8156128,144.9775071
591431246,-37.8177366,144.9669261
650282682,-37.8153641,144.9772463
5928027852,-37.8114087,144.9749462
361268957,-37.7989968,144.9778822
643991276,-37.8244134,144.9886387
54560511,-37.8207406,144.9785753
767592197,-37.8081019,144.973149
781092635,-37.8022925,144.9423995
781092668,-37.8023054,144.9425337
571377469,-37.8041339,144.9564001
781092688,-37.8024309,144.9436393
781092721,-37.8024164,144.9435114
245532558,-37.8119194,144.9672603
781092760,-37.8023596,144.9430107
781092782,-37.8025337,144.9445452
781092815,-37.8022013,144.9416029
1517193200,-37.8159335,144.9825903
767592455,-37.8079299,144.9733064
781092991,-37.8026508,144.9455772
767592583,-37.808003,144.9732937
767592589,-37.8081194,144.9731848
767592592,-37.8080931,144.9731894
154044566,-37.8205606,144.9669005
244222119,-37.8007681,144.9700039
244222121,-37.8003993,144.9704612
767592619,-37.8079225,144.9732186
767592620,-37.8078863,144.9732248
244222123,-37.8005686,144.9700381
781093034,-37.8031147,144.9496683
580028683,-37.8046445,144.9398597
1449298227,-37.8194746,144.9817627
767723857,-37.8047159,144.9723857
443189604,-37.819452,145.0037269
579504501,-37.8139487,144.949348
579504503,-37.8135461,144.9488599
781093236,-37.802889,144.9476755
781093248,-37.8027925,144.9468256
245533066,-37.8120357,144.9668588
781093319,-37.8030255,144.9488558
781093347,-37.8030545,144.9491339
2430634484,-37.8039339,144.9920078
781093374,-37.8029482,144.9481976
580160001,-37.7994828,144.9368464
702450201,-37.8054558,144.9440242
767724090,-37.8046338,144.9724212
767724093,-37.8046315,144.9723996
6206949955,-37.8160012,144.9696706
6206949956,-37.816051,144.9694919
781093481,-37.8031001,144.949536
3961293509,-37.8235083,144.9674029
3961293510,-37.8235797,144.9673879
3961293511,-37.8317585,144.9649035
131107544,-37.8143884,144.9587802
591432433,-37.8185254,144.9652954
591432434,-37.8186593,144.965357
591432435,-37.8187907,144.9654214
591432436,-37.8188914,144.9654683
591432437,-37.8190672,144.9655408
591432438,-37.8191244,144.9654965
131238672,-37.8133462,144.9623325
781093689,-37.8029931,144.9485699
131238716,-37.8136028,144.9614463
767593284,-37.8078889,144.9730386
131238763,-37.8135654,144.9615755
581733261,-37.8047047,144.9279162
131238813,-37.8135033,144.9617899
591432618,-37.8191531,144.9655098
131238848,-37.8134396,144.9620098
4120677316,-37.8099666,144.9645969
4120677317,-37.809982,144.9645405
3222703092,-37.8015212,144.9478527
131238902,-37.8135393,144.9616656
781093879,-37.8023973,144.9433432
3222703096,-37.8014226,144.9469542
3222703099,-37.8018774,144.9461521
3222703094,-37.8014708,144.947374
245533703,-37.8121555,144.966445
591432725,-37.8192184,144.9651152
131238955,-37.8128904,144.9613625
591432775,-37.8195302,144.9637571
196906311,-37.82381,144.9627168
176721271,-37.8141917,144.9671072
575434448,-37.8198041,144.9852907
176721301,-37.8142591,144.9668762
54562201,-37.8178498,144.9746051
5680172487,-37.808919,144.9728584
2385153634,-37.8008223,144.9417567
2640744060,-37.8035245,144.953434
702451422,-37.8049066,144.9477297
2302316258,-37.8111449,144.9784763
2302316260,-37.8113538,144.9785104
702451430,-37.8046538,144.945257
702451442,-37.8045447,144.9441896
4157116150,-37.817663,144.9911581
4157116156,-37.8179119,144.9934186
4157116158,-37.817924,144.9933848
4157116160,-37.8179477,144.9934677
4157116165,-37.8179881,144.9940972
4157116167,-37.8179899,144.9941126
4157116171,-37.8180467,144.9944995
4157116173,-37.8180563,144.9944585
4157116176,-37.818171,144.9957199
4157116177,-37.818184,144.9956959
4157116187,-37.8183002,144.9968055
528650042,-37.8208598,144.9472123
2086399986,-37.8004367,144.98402
767594363,-37.8070706,144.9712662
702451581,-37.8048302,144.9460522
767594381,-37.8071068,144.9709672
767594382,-37.8070286,144.9709445
1277988762,-37.8126057,145.0110143
702451621,-37.8047473,144.9452156
1277988773,-37.8125233,145.0103223
1277988777,-37.8132128,145.0108971
1277988775,-37.8135788,145.0107023
1277988792,-37.8135406,145.0103946
702451699,-37.8047336,144.9450941
6167236637,-37.81434,144.9546842
6167236639,-37.8143014,144.9548242
6167236640,-37.8139572,144.9560267
6167236641,-37.8136191,144.9571952
6167236642,-37.8136016,144.9572596
6167236643,-37.8135903,144.9572938
6167236644,-37.8135706,144.9573567
6167236645,-37.8132911,144.9583563
6167236646,-37.8132241,144.9586233
6167236647,-37.813157,144.9588659
6167236648,-37.8129068,144.9596814
6167236649,-37.812598,144.9607454
6167236650,-37.8123144,144.9617155
6167236651,-37.8121901,144.9621422
6167236652,-37.8121745,144.9621986
6167236653,-37.8121667,144.9622267
6167236654,-37.8121507,144.9622847
6167236655,-37.8115745,144.9642719
6167236656,-37.8114581,144.9646549
6167236657,-37.811453,144.9646701
6167236658,-37.8114481,144.9646868
6167236659,-37.811443,144.9647049
6167236662,-37.8110423,144.9661049
6167236663,-37.8107537,144.9670868
6167236664,-37.8107102,144.9672351
6167236665,-37.8106153,144.9675536
6167236666,-37.8104333,144.9681553
6167236667,-37.8103834,144.9683172
702451772,-37.8046406,144.9441713
6167236669,-37.8100262,144.9695131
6167236670,-37.8095605,144.9711028
6167236671,-37.8092897,144.972042
6167236668,-37.8102362,144.968798
702451774,-37.8045489,144.9432618
6167236674,-37.8096974,144.9715182
6167236675,-37.8097814,144.9712373
6167236676,-37.8099718,144.9705825
6167236677,-37.8101963,144.9697917
6167236678,-37.8102512,144.9696173
6167236679,-37.8103554,144.969275
6167236680,-37.8104709,144.9689016
6167236681,-37.8107183,144.9680741
6167236682,-37.8109284,144.9673354
6167236683,-37.8109721,144.9671861
6167236684,-37.8110569,144.9668768
6167236685,-37.8111755,144.966464
6167236686,-37.8114923,144.9653919
6167236687,-37.8116531,144.9648411
6167236688,-37.8116645,144.9648063
6167236689,-37.8116694,144.9647884
6167236690,-37.8116745,144.964772
6167236691,-37.8116789,144.9647611
6167236692,-37.8117982,144.9643441
6167236693,-37.8123737,144.9623874
6167236695,-37.812698,144.9612736
6167236696,-37.8128193,144.9608495
3199635545,-37.8052211,144.9692373
6167236697,-37.8119686,144.9637646
3199635547,-37.8056684,144.9734148
6167236694,-37.8124133,144.9622451
227315809,-37.8019029,144.9868903
650285160,-37.8136323,144.9749776
650285164,-37.8135886,144.9751268
579506290,-37.8138026,144.9485405
650285170,-37.8133613,144.9750289
1449431156,-37.8132475,144.9737198
227315844,-37.8038008,144.9875014
1449431206,-37.8136487,144.9730863
1449431212,-37.813219,144.9738874
1449431218,-37.8160219,144.9723011
227315895,-37.8037043,144.9865844
1449431232,-37.8131382,144.9738508
1449431236,-37.813292,144.9739203
1449431238,-37.8142993,144.974385
1449431244,-37.8152976,144.9747665
1449431263,-37.8152271,144.9748537
1449431267,-37.8136622,144.9742548
1449431270,-37.813183,144.9739114
528650475,-37.8214542,144.9473652
578064624,-37.824603,144.9456639
2688454941,-37.8175101,144.9958051
1449431342,-37.8133334,144.9739012
227316012,-37.8046584,144.9888154
1449431350,-37.8134507,144.9740083
1449431372,-37.813178,144.9738688
1449431389,-37.8156715,144.9738142
245535095,-37.8120086,144.9669522
1879216504,-37.7996159,144.9636541
2318307717,-37.8109307,144.9767106
2318307718,-37.8108058,144.9767273
1449431432,-37.8129991,144.9739954
2318307719,-37.8107101,144.975858
1449431437,-37.8152811,144.9748412
1449431448,-37.8132502,144.9739417
591434144,-37.8186613,144.9678091
1449431464,-37.8142194,144.9744535
1449431467,-37.8130608,144.97391
1449431465,-37.8131757,144.9739629
1449431476,-37.8131754,144.973829
4996764092,-37.8121141,144.9510268
4996764093,-37.8115401,144.9530611
4996764094,-37.8114594,144.9533647
4996764095,-37.8114227,144.953507
767726031,-37.8037728,144.9737843
1449431504,-37.8152367,144.9747845
1449431510,-37.8134209,144.9738303
1449431511,-37.8160839,144.9724101
1449431515,-37.8134284,144.973982
1449431517,-37.8134281,144.973646
1449431526,-37.8133679,144.973794
1449431533,-37.8152337,144.9748081
1449431539,-37.8114476,144.973172
1449431544,-37.8143103,144.9743508
227316218,-37.8047422,144.989711
1449431554,-37.8134711,144.9737343
1449431564,-37.8152667,144.9749431
1449431574,-37.8152487,144.9747429
1449431578,-37.8134036,144.9740726
1449431579,-37.8160502,144.9723151
1449431580,-37.8148623,144.9745908
1449431584,-37.8134608,144.9739593
1449431585,-37.8138663,144.9715854
1449431590,-37.8142821,144.9744207
1449431597,-37.8134021,144.9739325
1449431600,-37.813274,144.9737564
1449431604,-37.8159809,144.9725503
1449431606,-37.8131411,144.9738925
1449431609,-37.8132915,144.9735592
1449431613,-37.813101,144.9738744
1449431612,-37.8159739,144.9724644
1449431615,-37.8126097,144.9776157
1449431624,-37.8132496,144.9737466
176722502,-37.8140731,144.9675133
